"clientId,""timeStamp"",""humidity"",""temperature"""
"Raspberry_Device_1,""1757286691"",""53"",""22.6"""
"Raspberry_Device_1,""1757286770"",""52.42"",""22.6"""
"Raspberry_Device_1,""1757286838"",""52"",""22.6"""
"Raspberry_Device_1,""1757286933"",""52"",""22.6"""
"Raspberry_Device_1,""1757287012"",""52"",""22.6"""
"Raspberry_Device_1,""1757287085"",""52"",""22.6"""
"Raspberry_Device_1,""1757287185"",""52"",""22.6"""
"Raspberry_Device_1,""1757287275"",""52"",""22.6"""
"Raspberry_Device_1,""1757287343"",""52"",""22.6"""
"Raspberry_Device_1,""1757287432"",""52"",""22.6"""
"Raspberry_Device_1,""1757287517"",""52"",""22.6"""
"Raspberry_Device_1,""1757287601"",""52"",""22.6"""
"Raspberry_Device_1,""1757287685"",""52"",""22.6"""
"Raspberry_Device_1,""1757287748"",""52"",""22.6"""
"Raspberry_Device_1,""1757287816"",""52"",""22.6"""
"Raspberry_Device_1,""1757287916"",""52"",""22.6"""
"Raspberry_Device_1,""1757288005"",""52"",""22.6"""
"Raspberry_Device_1,""1757288095"",""52"",""22.6"""
"Raspberry_Device_1,""1757288168"",""52"",""22.6"""
"Raspberry_Device_1,""1757288258"",""52"",""22.6"""
"Raspberry_Device_1,""1757288337"",""52"",""22.6"""
"Raspberry_Device_1,""1757288426"",""52"",""22.6"""
"Raspberry_Device_1,""1757288494"",""52"",""22.6"""
"Raspberry_Device_1,""1757288568"",""52"",""22.6"""
"Raspberry_Device_1,""1757288647"",""52"",""22.6"""
"Raspberry_Device_1,""1757288726"",""52"",""22.6"""
"Raspberry_Device_1,""1757288805"",""52"",""22.6"""
"Raspberry_Device_1,""1757288883"",""52"",""22.6"""
"Raspberry_Device_1,""1757288968"",""52"",""22.6"""
"Raspberry_Device_1,""1757289052"",""52"",""22.6"""
"Raspberry_Device_1,""1757289130"",""52"",""22.6"""
"Raspberry_Device_1,""1757289215"",""52"",""22.6"""
"Raspberry_Device_1,""1757289299"",""52"",""22.6"""
"Raspberry_Device_1,""1757289393"",""52"",""22.6"""
"Raspberry_Device_1,""1757289472"",""52"",""22.6"""
"Raspberry_Device_1,""1757289551"",""53"",""22.6"""
"Raspberry_Device_1,""1757289635"",""53"",""22.6"""
"Raspberry_Device_1,""1757289709"",""52"",""22.6"""
"Raspberry_Device_1,""1757289793"",""52"",""22.6"""
"Raspberry_Device_1,""1757289866"",""52"",""22.6"""
"Raspberry_Device_1,""1757289951"",""52"",""22.6"""
"Raspberry_Device_1,""1757290014"",""52"",""22.6"""
"Raspberry_Device_1,""1757290093"",""52"",""22.6"""
"Raspberry_Device_1,""1757290187"",""52"",""22.6"""
"Raspberry_Device_1,""1757290266"",""52"",""22.6"""
"Raspberry_Device_1,""1757290350"",""52"",""22.6"""
"Raspberry_Device_1,""1757290434"",""52"",""22.6"""
"Raspberry_Device_1,""1757290513"",""52"",""22.6"""
"Raspberry_Device_1,""1757290592"",""52"",""22.6"""
"Raspberry_Device_1,""1757290676"",""52"",""22.6"""
"Raspberry_Device_1,""1757290750"",""52"",""22.6"""
"Raspberry_Device_1,""1757290829"",""52"",""22.6"""
"Raspberry_Device_1,""1757290907"",""52"",""22.6"""
"Raspberry_Device_1,""1757290976"",""52"",""22.6"""
"Raspberry_Device_1,""1757291044"",""52"",""22.6"""
"Raspberry_Device_1,""1757291123"",""52"",""22.6"""
"Raspberry_Device_1,""1757291212"",""52"",""22.6"""
"Raspberry_Device_1,""1757291286"",""52"",""22.6"""
"Raspberry_Device_1,""1757291386"",""52"",""22.6"""
"Raspberry_Device_1,""1757291475"",""52"",""22.6"""
"Raspberry_Device_1,""1757291575"",""52"",""22.6"""
"Raspberry_Device_1,""1757291649"",""52"",""22.6"""
"Raspberry_Device_1,""1757291728"",""52"",""22.6"""
"Raspberry_Device_1,""1757291817"",""52"",""22.6"""
"Raspberry_Device_1,""1757291880"",""52"",""22.6"""
"Raspberry_Device_1,""1757291948"",""52"",""22.6"""
"Raspberry_Device_1,""1757292043"",""52"",""22.6"""
"Raspberry_Device_1,""1757292122"",""52"",""22.6"""
"Raspberry_Device_1,""1757292190"",""52"",""22.6"""
"Raspberry_Device_1,""1757292280"",""52"",""22.6"""
"Raspberry_Device_1,""1757292364"",""52"",""22.6"""
"Raspberry_Device_1,""1757292464"",""52"",""22.6"""
"Raspberry_Device_1,""1757292537"",""52"",""22.6"""
"Raspberry_Device_1,""1757292627"",""52"",""22.6"""
"Raspberry_Device_1,""1757292700"",""52"",""22.6"""
"Raspberry_Device_1,""1757292779"",""52"",""22.6"""
"Raspberry_Device_1,""1757292853"",""52"",""22.6"""
"Raspberry_Device_1,""1757292937"",""52"",""22.6"""
"Raspberry_Device_1,""1757293026"",""52"",""22.6"""
"Raspberry_Device_1,""1757293094"",""52"",""22.6"""
"Raspberry_Device_1,""1757293179"",""52"",""22.6"""
"Raspberry_Device_1,""1757293247"",""52"",""22.6"""
"Raspberry_Device_1,""1757293315"",""52"",""22.6"""
"Raspberry_Device_1,""1757293399"",""52"",""22.6"""
"Raspberry_Device_1,""1757293494"",""52"",""22.6"""
"Raspberry_Device_1,""1757293568"",""52"",""22.6"""
"Raspberry_Device_1,""1757293646"",""52"",""22.6"""
"Raspberry_Device_1,""1757293730"",""52"",""22.6"""
"Raspberry_Device_1,""1757293804"",""52"",""22.6"""
"Raspberry_Device_1,""1757293878"",""52"",""22.6"""
"Raspberry_Device_1,""1757293946"",""52"",""22.6"""
"Raspberry_Device_1,""1757294020"",""52"",""22.6"""
"Raspberry_Device_1,""1757294098"",""52"",""22.6"""
"Raspberry_Device_1,""1757294183"",""52"",""22.6"""
"Raspberry_Device_1,""1757294246"",""52"",""22.6"""
"Raspberry_Device_1,""1757294314"",""52"",""22.6"""
"Raspberry_Device_1,""1757294398"",""52"",""22.6"""
"Raspberry_Device_1,""1757294477"",""52"",""22.6"""
"Raspberry_Device_1,""1757294572"",""52"",""22.6"""
"Raspberry_Device_1,""1757294645"",""52"",""22.6"""
"Raspberry_Device_1,""1757294724"",""52"",""22.6"""
"Raspberry_Device_1,""1757294803"",""52"",""22.6"""
"Raspberry_Device_1,""1757294877"",""52"",""22.6"""
"Raspberry_Device_1,""1757294945"",""52"",""22.6"""
"Raspberry_Device_1,""1757295029"",""52"",""22.6"""
"Raspberry_Device_1,""1757295113"",""52"",""22.6"""
"Raspberry_Device_1,""1757295197"",""52"",""22.6"""
"Raspberry_Device_1,""1757295271"",""52"",""22.6"""
"Raspberry_Device_1,""1757295339"",""52"",""22.6"""
"Raspberry_Device_1,""1757295413"",""52"",""22.6"""
"Raspberry_Device_1,""1757295497"",""52"",""22.6"""
"Raspberry_Device_1,""1757295565"",""52"",""22.6"""
"Raspberry_Device_1,""1757295639"",""52"",""22.6"""
"Raspberry_Device_1,""1757295728"",""52"",""22.6"""
"Raspberry_Device_1,""1757295818"",""52"",""22.6"""
"Raspberry_Device_1,""1757295891"",""52"",""22.6"""
"Raspberry_Device_1,""1757295960"",""52"",""22.6"""
"Raspberry_Device_1,""1757296038"",""52"",""22.6"""
"Raspberry_Device_1,""1757296117"",""52"",""22.6"""
"Raspberry_Device_1,""1757296217"",""52"",""22.6"""
"Raspberry_Device_1,""1757296296"",""52"",""22.6"""
"Raspberry_Device_1,""1757296375"",""52"",""22.6"""
"Raspberry_Device_1,""1757296443"",""52"",""22.6"""
"Raspberry_Device_1,""1757296527"",""51.17"",""22.6"""
"Raspberry_Device_1,""1757296622"",""51"",""22.6"""
"Raspberry_Device_1,""1757296695"",""51"",""22.6"""
"Raspberry_Device_1,""1757296780"",""51"",""22.6"""
"Raspberry_Device_1,""1757296864"",""51"",""22.6"""
"Raspberry_Device_1,""1757296937"",""51"",""22.6"""
"Raspberry_Device_1,""1757297021"",""51"",""22.6"""
"Raspberry_Device_1,""1757297106"",""51"",""22.6"""
"Raspberry_Device_1,""1757297179"",""51"",""22.6"""
"Raspberry_Device_1,""1757297258"",""51"",""22.6"""
"Raspberry_Device_1,""1757297332"",""51"",""22.6"""
"Raspberry_Device_1,""1757297421"",""51"",""22.6"""
"Raspberry_Device_1,""1757297505"",""51"",""22.6"""
"Raspberry_Device_1,""1757297584"",""51"",""22.6"""
"Raspberry_Device_1,""1757297684"",""51"",""22.6"""
"Raspberry_Device_1,""1757297752"",""51"",""22.6"""
"Raspberry_Device_1,""1757297831"",""51"",""22.6"""
"Raspberry_Device_1,""1757297910"",""51"",""22.6"""
"Raspberry_Device_1,""1757298709"",""51"",""22.6"""
"Raspberry_Device_1,""1757298783"",""51"",""22.6"""
"Raspberry_Device_1,""1757298856"",""51"",""22.6"""
"Raspberry_Device_1,""1757298951"",""51"",""22.6"""
"Raspberry_Device_1,""1757299035"",""51"",""22.6"""
"Raspberry_Device_1,""1757299124"",""51"",""22.6"""
"Raspberry_Device_1,""1757299214"",""51"",""22.6"""
"Raspberry_Device_1,""1757299277"",""51"",""22.6"""
"Raspberry_Device_1,""1757299361"",""51"",""22.6"""
"Raspberry_Device_1,""1757299461"",""51"",""22.6"""
"Raspberry_Device_1,""1757299576"",""51"",""22.6"""
"Raspberry_Device_1,""1757299655"",""51"",""22.6"""
"Raspberry_Device_1,""1757299734"",""51"",""22.6"""
"Raspberry_Device_1,""1757299813"",""51"",""22.6"""
"Raspberry_Device_1,""1757299887"",""50.25"",""22.6"""
"Raspberry_Device_1,""1757299971"",""50"",""22.6"""
"Raspberry_Device_1,""1757300044"",""50"",""22.6"""
"Raspberry_Device_1,""1757300128"",""50"",""22.6"""
"Raspberry_Device_1,""1757303104"",""49"",""22.6"""
"Raspberry_Device_1,""1757303172"",""49"",""22.6"""
"Raspberry_Device_1,""1757303246"",""49"",""22.6"""
"Raspberry_Device_1,""1757303335"",""49"",""22.6"""
"Raspberry_Device_1,""1757303430"",""49"",""22.6"""
"Raspberry_Device_1,""1757303661"",""49"",""22.6"""
"Raspberry_Device_1,""1757311563"",""49"",""22.6"""
"Raspberry_Device_1,""1757311642"",""49"",""22.6"""
"Raspberry_Device_1,""1757311731"",""49"",""22.6"""
"Raspberry_Device_1,""1757311805"",""49"",""22.6"""
"Raspberry_Device_1,""1757311883"",""49"",""22.6"""
"Raspberry_Device_1,""1757311957"",""49"",""22.6"""
"Raspberry_Device_1,""1757312041"",""49"",""22.6"""
"Raspberry_Device_1,""1757312130"",""49"",""22.6"""
"Raspberry_Device_1,""1757312220"",""49"",""22.6"""
"Raspberry_Device_1,""1757312304"",""49"",""22.6"""
"Raspberry_Device_1,""1757312393"",""49"",""22.6"""
"Raspberry_Device_1,""1757312467"",""49"",""22.6"""
"Raspberry_Device_1,""1757312546"",""49"",""22.6"""
"Raspberry_Device_1,""1757312640"",""49"",""22.6"""
"Raspberry_Device_1,""1757312745"",""49"",""22.6"""
"Raspberry_Device_1,""1757312819"",""49"",""22.6"""
"Raspberry_Device_1,""1757312893"",""49"",""22.6"""
"Raspberry_Device_1,""1757312977"",""49"",""22.6"""
"Raspberry_Device_1,""1757313050"",""49"",""22.6"""
"Raspberry_Device_1,""1757313129"",""49"",""22.6"""
"Raspberry_Device_1,""1757313203"",""49"",""22.6"""
"Raspberry_Device_1,""1757313276"",""49"",""22.6"""
"Raspberry_Device_1,""1757313345"",""49"",""22.6"""
"Raspberry_Device_1,""1757313413"",""49"",""22.6"""
"Raspberry_Device_1,""1757313513"",""49"",""22.6"""
"Raspberry_Device_1,""1757313592"",""49"",""22.6"""
"Raspberry_Device_1,""1757313665"",""49"",""22.6"""
"Raspberry_Device_1,""1757313739"",""48.08"",""22.6"""
"Raspberry_Device_1,""1757313823"",""48"",""22.6"""
"Raspberry_Device_1,""1757313944"",""48"",""22.6"""
"Raspberry_Device_1,""1757314018"",""48"",""22.6"""
"Raspberry_Device_1,""1757314107"",""48"",""22.6"""
"Raspberry_Device_1,""1757314186"",""48"",""22.6"""
"Raspberry_Device_1,""1757314281"",""48"",""22.6"""
"Raspberry_Device_1,""1757314349"",""48"",""22.6"""
"Raspberry_Device_1,""1757314422"",""48"",""22.6"""
"Raspberry_Device_1,""1757324379"",""37.42"",""22.6"""
"Raspberry_Device_1,""1757324453"",""38"",""22.6"""
"Raspberry_Device_1,""1757324532"",""38"",""22.6"""
"Raspberry_Device_1,""1757324616"",""38"",""22.6"""
"Raspberry_Device_1,""1757324726"",""38"",""22.6"""
"Raspberry_Device_1,""1757326225"",""38"",""22.6"""
"Raspberry_Device_1,""1757327286"",""37"",""22.6"""
"Raspberry_Device_1,""1757329053"",""37"",""22.6"""
"Raspberry_Device_1,""1757329121"",""37"",""22.6"""
"Raspberry_Device_1,""1757329584"",""37"",""22.6"""
"Raspberry_Device_1,""1757334999"",""37"",""22.6"""
"Raspberry_Device_1,""1757335083"",""37"",""22.6"""
"Raspberry_Device_1,""1757335162"",""37"",""22.6"""
"Raspberry_Device_1,""1757338311"",""34"",""22.6"""
"Raspberry_Device_1,""1757338379"",""34"",""22.6"""
"Raspberry_Device_1,""1757338458"",""34"",""22.6"""
"Raspberry_Device_1,""1757338542"",""34"",""22.6"""
"Raspberry_Device_1,""1757338626"",""34"",""22.6"""
"Raspberry_Device_1,""1757338726"",""34.83"",""22.6"""
"Raspberry_Device_1,""1757354976"",""38"",""22.6"""
"Raspberry_Device_1,""1757355049"",""38"",""22.6"""
"Raspberry_Device_1,""1757355118"",""38.33"",""22.6"""
"Raspberry_Device_1,""1757355196"",""39"",""22.6"""
"Raspberry_Device_1,""1757355265"",""38.08"",""22.6"""
"Raspberry_Device_1,""1757355333"",""38.08"",""22.6"""
"Raspberry_Device_1,""1757355396"",""38.58"",""22.6"""
"Raspberry_Device_1,""1757355685"",""41"",""22.6"""
"Raspberry_Device_1,""1757355775"",""40.67"",""22.6"""
"Raspberry_Device_1,""1757355854"",""41"",""22.6"""
"Raspberry_Device_1,""1757355927"",""41"",""22.6"""
"Raspberry_Device_1,""1757356011"",""41"",""22.6"""
"Raspberry_Device_1,""1757356074"",""41"",""22.6"""
"Raspberry_Device_1,""1757356143"",""41"",""22.6"""
"Raspberry_Device_1,""1757356211"",""41"",""22.6"""
"Raspberry_Device_1,""1757356295"",""41.67"",""22.6"""
"Raspberry_Device_1,""1757356358"",""42"",""22.6"""
"Raspberry_Device_1,""1757356437"",""41.67"",""22.6"""
"Raspberry_Device_1,""1757356516"",""41"",""22.6"""
"Raspberry_Device_1,""1757303030"",""49.08"",""22.59"""
"Raspberry_Device_1,""1757297989"",""51"",""22.58"""
"Raspberry_Device_1,""1757282543"",""53"",""22.57"""
"Raspberry_Device_1,""1757330157"",""36"",""22.57"""
"Raspberry_Device_1,""1757329205"",""37"",""22.55"""
"Raspberry_Device_1,""1757298620"",""51"",""22.53"""
"Raspberry_Device_1,""1757303588"",""49"",""22.53"""
"Raspberry_Device_1,""1757303730"",""49"",""22.53"""
"Raspberry_Device_1,""1757326461"",""38"",""22.53"""
"Raspberry_Device_1,""1757329516"",""37"",""22.51"""
"Raspberry_Device_1,""1757326840"",""38"",""22.49"""
"Raspberry_Device_1,""1757282459"",""53"",""22.47"""
"Raspberry_Device_1,""1757302941"",""49.92"",""22.47"""
"Raspberry_Device_1,""1757311479"",""49"",""22.47"""
"Raspberry_Device_1,""1757325105"",""38"",""22.44"""
"Raspberry_Device_1,""1757334936"",""37"",""22.44"""
"Raspberry_Device_1,""1757298146"",""51"",""22.43"""
"Raspberry_Device_1,""1757300223"",""50"",""22.43"""
"Raspberry_Device_1,""1757298057"",""51"",""22.42"""
"Raspberry_Device_1,""1757302852"",""50"",""22.42"""
"Raspberry_Device_1,""1757298341"",""51"",""22.37"""
"Raspberry_Device_1,""1757298525"",""51"",""22.36"""
"Raspberry_Device_1,""1757303509"",""49"",""22.36"""
"Raspberry_Device_1,""1757298246"",""51"",""22.35"""
"Raspberry_Device_1,""1757326382"",""38"",""22.34"""
"Raspberry_Device_1,""1757333458"",""35.5"",""22.34"""
"Raspberry_Device_1,""1757326298"",""38"",""22.32"""
"Raspberry_Device_1,""1757282380"",""53"",""22.31"""
"Raspberry_Device_1,""1757298446"",""51"",""22.31"""
"Raspberry_Device_1,""1757311394"",""49"",""22.31"""
"Raspberry_Device_1,""1757300297"",""50"",""22.3"""
"Raspberry_Device_1,""1757300517"",""50"",""22.3"""
"Raspberry_Device_1,""1757302689"",""50"",""22.3"""
"Raspberry_Device_1,""1757311005"",""49"",""22.3"""
"Raspberry_Device_1,""1757356584"",""41"",""22.3"""
"Raspberry_Device_1,""1757282301"",""53"",""22.29"""
"Raspberry_Device_1,""1757300838"",""50"",""22.29"""
"Raspberry_Device_1,""1757302457"",""50"",""22.29"""
"Raspberry_Device_1,""1757302773"",""50"",""22.29"""
"Raspberry_Device_1,""1757310932"",""49"",""22.29"""
"Raspberry_Device_1,""1757311095"",""49"",""22.29"""
"Raspberry_Device_1,""1757333295"",""35.42"",""22.29"""
"Raspberry_Device_1,""1757281918"",""53"",""22.28"""
"Raspberry_Device_1,""1757281986"",""53"",""22.28"""
"Raspberry_Device_1,""1757282059"",""53"",""22.28"""
"Raspberry_Device_1,""1757282138"",""53"",""22.28"""
"Raspberry_Device_1,""1757282217"",""53"",""22.28"""
"Raspberry_Device_1,""1757300375"",""50"",""22.28"""
"Raspberry_Device_1,""1757300596"",""50"",""22.28"""
"Raspberry_Device_1,""1757300665"",""50"",""22.28"""
"Raspberry_Device_1,""1757300917"",""50"",""22.28"""
"Raspberry_Device_1,""1757302531"",""50"",""22.28"""
"Raspberry_Device_1,""1757303814"",""49"",""22.28"""
"Raspberry_Device_1,""1757308319"",""49"",""22.28"""
"Raspberry_Device_1,""1757311326"",""49"",""22.28"""
"Raspberry_Device_1,""1757326140"",""38"",""22.28"""
"Raspberry_Device_1,""1757333222"",""36"",""22.28"""
"Raspberry_Device_1,""1757333380"",""35.92"",""22.28"""
"Raspberry_Device_1,""1757300449"",""50"",""22.27"""
"Raspberry_Device_1,""1757300759"",""50"",""22.27"""
"Raspberry_Device_1,""1757302615"",""50"",""22.27"""
"Raspberry_Device_1,""1757310774"",""49"",""22.27"""
"Raspberry_Device_1,""1757324800"",""38"",""22.27"""
"Raspberry_Device_1,""1757326556"",""38"",""22.27"""
"Raspberry_Device_1,""1757304087"",""49"",""22.26"""
"Raspberry_Device_1,""1757310858"",""49"",""22.26"""
"Raspberry_Device_1,""1757311158"",""49"",""22.26"""
"Raspberry_Device_1,""1757311237"",""49"",""22.26"""
"Raspberry_Device_1,""1757308393"",""49"",""22.25"""
"Raspberry_Device_1,""1757310701"",""49"",""22.25"""
"Raspberry_Device_1,""1757301022"",""50"",""22.24"""
"Raspberry_Device_1,""1757303877"",""49"",""22.24"""
"Raspberry_Device_1,""1757304161"",""49"",""22.24"""
"Raspberry_Device_1,""1757304234"",""49"",""22.24"""
"Raspberry_Device_1,""1757301416"",""50"",""22.23"""
"Raspberry_Device_1,""1757302363"",""50"",""22.23"""
"Raspberry_Device_1,""1757303945"",""49"",""22.23"""
"Raspberry_Device_1,""1757308477"",""49"",""22.23"""
"Raspberry_Device_1,""1757310233"",""49"",""22.23"""
"Raspberry_Device_1,""1757281844"",""53"",""22.22"""
"Raspberry_Device_1,""1757301343"",""50"",""22.22"""
"Raspberry_Device_1,""1757301979"",""50"",""22.22"""
"Raspberry_Device_1,""1757304019"",""49"",""22.22"""
"Raspberry_Device_1,""1757308240"",""49"",""22.22"""
"Raspberry_Device_1,""1757309292"",""49.25"",""22.22"""
"Raspberry_Device_1,""1757310154"",""49"",""22.22"""
"Raspberry_Device_1,""1757301269"",""50"",""22.21"""
"Raspberry_Device_1,""1757302053"",""50"",""22.21"""
"Raspberry_Device_1,""1757308540"",""49"",""22.21"""
"Raspberry_Device_1,""1757308692"",""49"",""22.21"""
"Raspberry_Device_1,""1757308776"",""49"",""22.21"""
"Raspberry_Device_1,""1757308955"",""49"",""22.21"""
"Raspberry_Device_1,""1757309218"",""49.08"",""22.21"""
"Raspberry_Device_1,""1757309371"",""49.67"",""22.21"""
"Raspberry_Device_1,""1757310070"",""49"",""22.21"""
"Raspberry_Device_1,""1757310511"",""49"",""22.21"""
"Raspberry_Device_1,""1757330982"",""36"",""22.21"""
"Raspberry_Device_1,""1757279005"",""53"",""22.2"""
"Raspberry_Device_1,""1757279073"",""53"",""22.2"""
"Raspberry_Device_1,""1757279152"",""53"",""22.2"""
"Raspberry_Device_1,""1757279242"",""53"",""22.2"""
"Raspberry_Device_1,""1757279326"",""53"",""22.2"""
"Raspberry_Device_1,""1757279399"",""53"",""22.2"""
"Raspberry_Device_1,""1757279473"",""53"",""22.2"""
"Raspberry_Device_1,""1757279541"",""53"",""22.2"""
"Raspberry_Device_1,""1757279620"",""53"",""22.2"""
"Raspberry_Device_1,""1757279699"",""53"",""22.2"""
"Raspberry_Device_1,""1757279788"",""53"",""22.2"""
"Raspberry_Device_1,""1757279867"",""53"",""22.2"""
"Raspberry_Device_1,""1757279935"",""53"",""22.2"""
"Raspberry_Device_1,""1757280035"",""53"",""22.2"""
"Raspberry_Device_1,""1757280109"",""53"",""22.2"""
"Raspberry_Device_1,""1757280183"",""53"",""22.2"""
"Raspberry_Device_1,""1757280256"",""53"",""22.2"""
"Raspberry_Device_1,""1757280324"",""53"",""22.2"""
"Raspberry_Device_1,""1757280424"",""53"",""22.2"""
"Raspberry_Device_1,""1757280493"",""53"",""22.2"""
"Raspberry_Device_1,""1757280593"",""53"",""22.2"""
"Raspberry_Device_1,""1757280677"",""53"",""22.2"""
"Raspberry_Device_1,""1757280750"",""53"",""22.2"""
"Raspberry_Device_1,""1757280840"",""53"",""22.2"""
"Raspberry_Device_1,""1757280919"",""53"",""22.2"""
"Raspberry_Device_1,""1757280987"",""53"",""22.2"""
"Raspberry_Device_1,""1757281071"",""53"",""22.2"""
"Raspberry_Device_1,""1757281145"",""53"",""22.2"""
"Raspberry_Device_1,""1757281223"",""53"",""22.2"""
"Raspberry_Device_1,""1757281302"",""53"",""22.2"""
"Raspberry_Device_1,""1757281376"",""53"",""22.2"""
"Raspberry_Device_1,""1757281455"",""53"",""22.2"""
"Raspberry_Device_1,""1757281534"",""53"",""22.2"""
"Raspberry_Device_1,""1757281623"",""53"",""22.2"""
"Raspberry_Device_1,""1757281691"",""53"",""22.2"""
"Raspberry_Device_1,""1757281765"",""53"",""22.2"""
"Raspberry_Device_1,""1757301106"",""50"",""22.2"""
"Raspberry_Device_1,""1757301206"",""50"",""22.2"""
"Raspberry_Device_1,""1757301506"",""50"",""22.2"""
"Raspberry_Device_1,""1757301579"",""50"",""22.2"""
"Raspberry_Device_1,""1757301653"",""50"",""22.2"""
"Raspberry_Device_1,""1757301737"",""50"",""22.2"""
"Raspberry_Device_1,""1757301827"",""50"",""22.2"""
"Raspberry_Device_1,""1757301905"",""50"",""22.2"""
"Raspberry_Device_1,""1757302131"",""50"",""22.2"""
"Raspberry_Device_1,""1757302216"",""50"",""22.2"""
"Raspberry_Device_1,""1757302284"",""50"",""22.2"""
"Raspberry_Device_1,""1757304303"",""49"",""22.2"""
"Raspberry_Device_1,""1757304376"",""49"",""22.2"""
"Raspberry_Device_1,""1757304460"",""49"",""22.2"""
"Raspberry_Device_1,""1757304539"",""49"",""22.2"""
"Raspberry_Device_1,""1757304613"",""49"",""22.2"""
"Raspberry_Device_1,""1757304697"",""49"",""22.2"""
"Raspberry_Device_1,""1757304765"",""49"",""22.2"""
"Raspberry_Device_1,""1757304849"",""49"",""22.2"""
"Raspberry_Device_1,""1757304939"",""49"",""22.2"""
"Raspberry_Device_1,""1757305012"",""49"",""22.2"""
"Raspberry_Device_1,""1757305112"",""49"",""22.2"""
"Raspberry_Device_1,""1757305186"",""49"",""22.2"""
"Raspberry_Device_1,""1757305259"",""49"",""22.2"""
"Raspberry_Device_1,""1757305333"",""49"",""22.2"""
"Raspberry_Device_1,""1757305422"",""49"",""22.2"""
"Raspberry_Device_1,""1757305491"",""49"",""22.2"""
"Raspberry_Device_1,""1757305570"",""49"",""22.2"""
"Raspberry_Device_1,""1757305648"",""49"",""22.2"""
"Raspberry_Device_1,""1757305722"",""49"",""22.2"""
"Raspberry_Device_1,""1757305796"",""49"",""22.2"""
"Raspberry_Device_1,""1757305869"",""49"",""22.2"""
"Raspberry_Device_1,""1757305943"",""49"",""22.2"""
"Raspberry_Device_1,""1757306016"",""49"",""22.2"""
"Raspberry_Device_1,""1757306111"",""49"",""22.2"""
"Raspberry_Device_1,""1757306179"",""49"",""22.2"""
"Raspberry_Device_1,""1757306258"",""49"",""22.2"""
"Raspberry_Device_1,""1757306332"",""49"",""22.2"""
"Raspberry_Device_1,""1757306405"",""49"",""22.2"""
"Raspberry_Device_1,""1757306479"",""49"",""22.2"""
"Raspberry_Device_1,""1757306558"",""49"",""22.2"""
"Raspberry_Device_1,""1757306626"",""49"",""22.2"""
"Raspberry_Device_1,""1757306705"",""49"",""22.2"""
"Raspberry_Device_1,""1757306779"",""49"",""22.2"""
"Raspberry_Device_1,""1757306858"",""49"",""22.2"""
"Raspberry_Device_1,""1757306942"",""49"",""22.2"""
"Raspberry_Device_1,""1757307015"",""49"",""22.2"""
"Raspberry_Device_1,""1757307099"",""49"",""22.2"""
"Raspberry_Device_1,""1757307184"",""49"",""22.2"""
"Raspberry_Device_1,""1757307273"",""49"",""22.2"""
"Raspberry_Device_1,""1757307352"",""49"",""22.2"""
"Raspberry_Device_1,""1757307441"",""49"",""22.2"""
"Raspberry_Device_1,""1757307509"",""49"",""22.2"""
"Raspberry_Device_1,""1757307578"",""49"",""22.2"""
"Raspberry_Device_1,""1757307657"",""49"",""22.2"""
"Raspberry_Device_1,""1757307736"",""49"",""22.2"""
"Raspberry_Device_1,""1757307809"",""49"",""22.2"""
"Raspberry_Device_1,""1757307872"",""49"",""22.2"""
"Raspberry_Device_1,""1757307951"",""49"",""22.2"""
"Raspberry_Device_1,""1757308019"",""49"",""22.2"""
"Raspberry_Device_1,""1757308098"",""49"",""22.2"""
"Raspberry_Device_1,""1757308177"",""49"",""22.2"""
"Raspberry_Device_1,""1757308624"",""49"",""22.2"""
"Raspberry_Device_1,""1757308882"",""49"",""22.2"""
"Raspberry_Device_1,""1757309039"",""49"",""22.2"""
"Raspberry_Device_1,""1757309129"",""49"",""22.2"""
"Raspberry_Device_1,""1757309449"",""49.67"",""22.2"""
"Raspberry_Device_1,""1757309518"",""49.42"",""22.2"""
"Raspberry_Device_1,""1757309581"",""50"",""22.2"""
"Raspberry_Device_1,""1757309675"",""50"",""22.2"""
"Raspberry_Device_1,""1757309754"",""49.08"",""22.2"""
"Raspberry_Device_1,""1757309838"",""49"",""22.2"""
"Raspberry_Device_1,""1757309923"",""49"",""22.2"""
"Raspberry_Device_1,""1757309996"",""49"",""22.2"""
"Raspberry_Device_1,""1757310296"",""49"",""22.2"""
"Raspberry_Device_1,""1757310375"",""49"",""22.2"""
"Raspberry_Device_1,""1757310443"",""49"",""22.2"""
"Raspberry_Device_1,""1757310601"",""49"",""22.2"""
"Raspberry_Device_1,""1757324874"",""38"",""22.2"""
"Raspberry_Device_1,""1757324947"",""38"",""22.2"""
"Raspberry_Device_1,""1757325021"",""38"",""22.2"""
"Raspberry_Device_1,""1757325820"",""38"",""22.2"""
"Raspberry_Device_1,""1757325899"",""38"",""22.2"""
"Raspberry_Device_1,""1757325972"",""38"",""22.2"""
"Raspberry_Device_1,""1757326046"",""38"",""22.2"""
"Raspberry_Device_1,""1757326777"",""38"",""22.2"""
"Raspberry_Device_1,""1757329279"",""37"",""22.2"""
"Raspberry_Device_1,""1757329358"",""37"",""22.2"""
"Raspberry_Device_1,""1757329431"",""37"",""22.2"""
"Raspberry_Device_1,""1757330236"",""36"",""22.2"""
"Raspberry_Device_1,""1757330315"",""36"",""22.2"""
"Raspberry_Device_1,""1757330383"",""36"",""22.2"""
